order_id,customer_id,promotion_id,order_date,order_status,shipping_address,billing_address,discount_amount,shipping_charge,order_total_amount
26106,2729,,2025-11-01,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,2184.48
26107,2729,,2025-12-12,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,3751.3
26108,2729,,2026-01-05,Cancelled,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,1530.38
26109,2729,79.0,2026-01-15,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",460.61,0.0,3058.15
26110,2729,,2026-01-21,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,1834.63
26111,2729,,2026-02-28,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,3576.29
26112,2729,,2026-03-10,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,4660.51
26113,2729,,2026-03-23,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,96.36,622.27
26114,2729,,2026-04-26,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,85.0,462.09
26115,2729,54.0,2026-05-01,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",241.53,73.13,508.16
26116,2729,,2026-06-11,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,1240.53
26117,2729,,2026-06-24,Cancelled,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,1287.64
26118,2729,,2026-08-18,Delivered,"78/07, Ram Chowk, Gandhidham-831312","78/07, Ram Chowk, Gandhidham-831312",0.0,0.0,2972.8
26119,2730,4.0,2023-06-16,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",323.52,57.83,510.51
26120,2730,,09/10/2023,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,3970.76
26121,2730,,2024-05-12,delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,1856.14
26122,2730,,2024-07-24,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,1098.22
26123,2730,,2024-08-11,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,2870.14
26124,2730,,2024-10-02,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,11998.8
26125,2730,,2024-10-12,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,3462.66
26126,2730,,01/28/2025,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,2254.77
26127,2730,,2025-03-11,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,2175.05
26128,2730,,2025-03-14,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,52.23,488.55
26129,2730,,2025-08-19,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,2810.06
26130,2730,7.0,2025-08-21,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",549.54,0.0,2616.03
26131,2730,78.0,2025-12-13,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",108.37,55.95,616.96
26132,2730,27.0,2025-12-23,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",4521.55,0.0,5889.57
26133,2730,74.0,2026-02-26,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",224.44,95.65,540.59
26134,2730,,2026-07-03,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,2526.56
26135,2730,,2026-08-04,Delivered,"H.No. 34, Nair Nagar, Vijayawada 255808","H.No. 34, Nair Nagar, Vijayawada 255808",0.0,0.0,3133.07
26136,2731,92.0,2025-05-20,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",74.34,0.0,1234.38
26137,2731,,2025-06-10,CANCELLED,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1723.75
26138,2731,81.0,2025-06-10,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",87.7,83.37,712.16
26139,2731,22.0,2025-06-20,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",322.51,63.32,403.18
26140,2731,22.0,2025-06-20,Cancelled,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",1842.57,0.0,1941.71
26141,2731,22.0,2025-06-22,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",6373.14,0.0,6716.07
26142,2731,,2025-06-22,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1240.53
26143,2731,22.0,2025-06-23,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",748.99,0.0,789.3
26144,2731,22.0,2025-06-25,CANCELLED,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",508.07,0.0,535.4
26145,2731,,2025-06-28,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,2743.56
26146,2731,,2025-07-09,delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,12040.73
26147,2731,,2025-07-12,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,2088.22
26148,2731,65.0,2025-08-10,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",356.55,0.0,1201.12
26149,2731,65.0,2025-08-10,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",125.95,93.71,518.02
26150,2731,,2025-08-13,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,2139.82
26151,2731,65.0,2025-08-14,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",992.11,0.0,3342.13
26152,2731,,2025-08-16,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,3021.33
26153,2731,,2025-08-18,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,95.18,328.76
26154,2731,65.0,2025-08-20,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",660.74,0.0,2225.83
26155,2731,,2025-08-21,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,73.89,463.58
26156,2731,,2025-08-29,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1933.4
26157,2731,,2025-08-30,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1658.11
26158,2731,,2025-09-29,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,63.41,793.61
26159,2731,36.0,2025-09-30,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",287.14,0.0,800.11
26160,2731,,2025-10-01,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,66.04,848.48
26161,2731,26.0,2025-11-10,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",196.25,92.31,458.53
26162,2731,26.0,2025-11-11,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",2535.17,0.0,4731.02
26163,2731,,2025-12-26,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,2693.95
26164,2731,,2025-12-29,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1568.8
26165,2731,,2026-01-02,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,2705.69
26166,2731,,2026-01-04,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,2030.39
26167,2731,,2026-01-06,Cancelled,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,56.44,432.19
26168,2731,,2026-01-06,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,96.26,875.64
26169,2731,,2026-01-07,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1693.73
26170,2731,,2026-01-08,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,77.03,487.61
26171,2731,,2026-01-22,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",0.0,0.0,1087.25
26172,2731,39.0,2026-02-11,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",186.53,53.45,579.7
26173,2731,30.0,2026-03-15,Delivered,"H.No. 35, Keer Circle, Guntur 800096","H.No. 35, Keer Circle, Guntur 800096",1403.54,0.0,5192.03
26174,2732,,2025-06-23,Delivered,"00/61, Nayak, Kollam 192441","00/61, Nayak, Kollam 192441",0.0,0.0,2972.8
26175,2732,,2025-09-26,Delivered,"00/61, Nayak, Kollam 192441","00/61, Nayak, Kollam 192441",0.0,0.0,1985.38
26176,2732,43.0,2026-02-03,Delivered,"00/61, Nayak, Kollam 192441","00/61, Nayak, Kollam 192441",246.4,0.0,2515.92
26177,2732,,2026-04-23,Delivered,"00/61, Nayak, Kollam 192441","00/61, Nayak, Kollam 192441",0.0,0.0,2088.22
26178,2732,,2026-08-15,Delivered,"00/61, Nayak, Kollam 192441","00/61, Nayak, Kollam 192441",0.0,93.39,747.77
26179,2733,,2026-04-15,Cancelled,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,10132.37
26180,2733,,2026-04-23,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,60.29,351.17
26181,2733,,2026-04-24,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,7910.19
26182,2733,,2026-04-26,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,5394.24
26183,2733,,2026-04-28,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,1287.64
26184,2733,,2026-05-04,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,83.76,1012.96
26185,2733,,2026-05-12,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,2149.47
26186,2733,,2026-05-13,Cancelled,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,5224.57
26187,2733,25.0,2026-05-27,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",650.28,0.0,2849.63
26188,2733,,2026-06-08,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,79.16,565.36
26189,2733,86.0,2026-06-09,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",593.26,0.0,1494.96
26190,2733,,2026-06-09,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,11416.41
26191,2733,31.0,2026-06-21,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",45.74,97.07,196.77
26192,2733,,2026-06-24,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,1455.69
26193,2733,,2026-06-24,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,1985.38
26194,2733,,2026-06-24,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,1031.45
26195,2733,,2026-07-06,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,2489.4
26196,2733,,2026-07-21,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,1215.16
26197,2733,56.0,2026-08-01,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",1119.36,0.0,4402.9
26198,2733,,2026-08-11,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,2743.56
26199,2733,,2026-08-13,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,92.95,916.04
26200,2733,,2026-08-15,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,56.79,950.01
26201,2733,,2026-08-16,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,70.52,963.74
26202,2733,,2026-08-19,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,5782.46
26203,2733,98.0,2026-08-21,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",71.19,82.88,388.78
26204,2733,,2026-08-22,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,77.46,731.82
26205,2733,,2026-08-24,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,4005.17
26206,2733,,2026-08-25,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,9741.05
26207,2733,33.0,2026-08-26,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",477.11,0.0,1910.83
26208,2733,,2026-08-27,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,3384.69
26209,2733,33.0,2026-08-29,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",1261.02,0.0,5050.37
26210,2733,,2026-09-05,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,0.0,3327.21
26211,2733,,2026-09-07,Cancelled,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,55.4,1049.84
26212,2733,,2026-09-15,Delivered,"95/98, Chander Chowk, Alappuzha 213868","95/98, Chander Chowk, Alappuzha 213868",0.0,61.2,470.73
26213,2734,,2023-07-03,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,1391.28
26214,2734,,2023-09-20,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,2681.53
26215,2734,,2023-11-03,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,2154.44
26216,2734,,2023-12-30,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,5400.92
26217,2734,10.0,2024-01-06,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",830.22,0.0,6169.97
26218,2734,,2024-04-02,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,3052.63
26219,2734,,2025-04-13,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,98.15,880.59
26220,2734,61.0,2025-04-20,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",381.83,0.0,1183.05
26221,2734,,2025-08-18,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,91.9,1014.32
26222,2734,,2025-09-16,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,8320.28
26223,2734,25.0,2025-10-07,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",781.96,0.0,3376.63
26224,2734,,2025-10-22,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,1287.64
26225,2734,,2026-03-16,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,1432.98
26226,2734,,2026-07-11,Delivered,"27/46, Wadhwa Zila, Khandwa 433730","27/46, Wadhwa Zila, Khandwa 433730",0.0,0.0,6734.26
26227,2735,,2026-06-25,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",0.0,98.11,877.49
26228,2735,88.0,2026-07-02,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",1941.03,0.0,5901.5
26229,2735,,28-07-2026,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",0.0,0.0,1966.92
26230,2735,,2026-08-13,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",0.0,0.0,1087.25
26231,2735,32.0,2026/08/16,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",63.83,80.28,280.54
26232,2735,,2026-08-18,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",0.0,0.0,3322.63
26233,2735,32.0,2026-08-20,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",443.36,0.0,1390.99
26234,2735,33.0,2026-08-25,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",514.54,0.0,2060.74
26235,2735,,2026-08-28,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",0.0,0.0,5531.32
26236,2735,76.0,2026-09-07,Delivered,"H.No. 76, Jain Chowk, Dhanbad-646191","H.No. 76, Jain Chowk, Dhanbad-646191",2124.74,0.0,4051.84
26237,2736,33.0,2026-08-25,Delivered,"16, Luthra Path, Danapur 412632","16, Luthra Path, Danapur 412632",2338.4,0.0,9365.32
26238,2736,33.0,2026-08-26,Delivered,"16, Luthra Path, Danapur 412632","16, Luthra Path, Danapur 412632",233.13,0.0,933.71
26239,2736,41.0,2026-09-05,Delivered,"16, Luthra Path, Danapur 412632","16, Luthra Path, Danapur 412632",96.6,0.0,1380.44
26240,2736,,2026-09-10,Delivered,"16, Luthra Path, Danapur 412632","16, Luthra Path, Danapur 412632",0.0,98.91,775.47
26241,2736,,2026-09-10,Delivered,"16, Luthra Path, Danapur 412632","16, Luthra Path, Danapur 412632",0.0,0.0,1240.53
26242,2737,2.0,2023-10-17,Delivered,"74/807, Randhawa Marg, Ranchi-545925","74/807, Randhawa Marg, Ranchi-545925",989.25,0.0,2783.63
26243,2738,,2025-09-20,Delivered,"H.No. 059, Yogi Road, Bhalswa Jahangir Pur-690871","H.No. 059, Yogi Road, Bhalswa Jahangir Pur-690871",0.0,0.0,2587.34
26244,2739,49.0,2026-05-03,Delivered,"57/86, Chakraborty Nagar, Nagaon-439398","57/86, Chakraborty Nagar, Nagaon-439398",85.03,40.31,759.75
26245,2740,96.0,2023-08-27,Delivered,"827, Walia Ganj, Adoni-377476","827, Walia Ganj, Adoni-377476",95.84,88.99,294.17
26246,2740,35.0,2023-10-03,Delivered,"827, Walia Ganj, Adoni-377476","827, Walia Ganj, Adoni-377476",69.87,69.91,389.73
26247,2740,14.0,2024-08-20,Delivered,"827, Walia Ganj, Adoni-377476","827, Walia Ganj, Adoni-377476",234.42,0.0,1112.85
26248,2740,,2024-10-31,Delivered,"827, Walia Ganj, Adoni-377476","827, Walia Ganj, Adoni-377476",0.0,0.0,1477.04
26249,2740,27.0,2025-12-31,Delivered,"827, Walia Ganj, Adoni-377476","827, Walia Ganj, Adoni-377476",1282.96,0.0,1671.12
26250,2741,51.0,2025-08-06,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",410.19,0.0,2794.4
26251,2741,13.0,2025-10-02,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",365.62,0.0,688.03
26252,2741,,2025-10-11,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",0.0,0.0,1477.93
26253,2741,,2026-03-21,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",0.0,84.07,835.11
26254,2741,,2026-05-22,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",0.0,94.91,790.55
26255,2741,51.0,2026-06-06,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",490.74,0.0,3343.16
26256,2741,,2026-06-16,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",0.0,0.0,1487.85
26257,2741,,2026-06-26,Cancelled,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",0.0,0.0,1338.76
26258,2741,31.0,2026-07-15,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",641.91,0.0,1399.13
26259,2741,,17-07-2026,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",0.0,0.0,2481.06
26260,2741,65.0,2026-07-19,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",322.81,0.0,1087.47
26261,2741,47.0,2026-08-24,Delivered,"518, Saran Circle, Etawah 077884","518, Saran Circle, Etawah 077884",2342.98,0.0,3921.68
26262,2742,,2025-09-26,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,0.0,2759.64
26263,2742,,2025-09-30,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,0.0,1555.97
26264,2742,,2025-10-09,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,69.92,852.36
26265,2742,,2025-10-25,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,65.66,761.3
26266,2742,72.0,2025-12-05,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",135.15,59.76,909.68
26267,2742,,2026-03-03,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,49.72,313.81
26268,2742,,2026-03-26,Cancelled,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,56.16,720.61
26269,2742,,2026-05-28,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,0.0,1488.07
26270,2742,,2026-08-19,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,0.0,1963.08
26271,2742,,2026-08-20,Delivered,"H.No. 97, Agrawal Ganj, Mango-810881","H.No. 97, Agrawal Ganj, Mango-810881",0.0,78.5,645.14
